Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Name,Venue ID,Venue Category,Venue Latitude,Venue Longitude,Venue City,Venue State
Chinatown,40.71561842231432,-73.99427936255978,Botanica Bar,3fd66200f964a52025e41ee3,Dive Bar,40.72457213735245,-73.9945731818807,New York,NY
Chinatown,40.71561842231432,-73.99427936255978,Spring Studios,521cad4011d2a9c6e2c198ae,Event Space,40.72091513513113,-74.00620692903254,New York,NY
Chinatown,40.71561842231432,-73.99427936255978,Sel Rrose,51b271f0498e6d7742908fe0,Cocktail Bar,40.72000590419239,-73.99391233921051,New York,NY
Chinatown,40.71561842231432,-73.99427936255978,One Mile House,4ecd8d36b634dd298e4d0fa9,Beer Bar,40.720143812075484,-73.99328244095251,New York,NY
Chinatown,40.71561842231432,-73.99427936255978,La Compagnie des Vins Surnaturels,53506fd9498ebca706a7c170,Wine Bar,40.720447943059405,-73.9979693380989,New York,NY
Chinatown,40.71561842231432,-73.99427936255978,Top Hops,4efcba2377161596a8040d45,Bar,40.71844138729334,-73.98998709573911,New York,NY
Chinatown,40.71561842231432,-73.99427936255978,The Heineken River Lounge at Pier 17,5b2819b1c876c8002cabbadc,Beer Bar,40.70855924371452,-73.99907473982003,New York,NY
Chinatown,40.71561842231432,-73.99427936255978,The Late Late,53322b7311d2bae2c6b338d0,Bar,40.722986561956496,-73.98888517818075,New York,NY
Chinatown,40.71561842231432,-73.99427936255978,The Ten Bells,480f35eef964a520294f1fe3,Wine Bar,40.71799099246782,-73.98978213419392,New York,NY
Chinatown,40.71561842231432,-73.99427936255978,Randolph Beer NOLITA,4f407084e4b020398c9e53b8,Beer Garden,40.71971908169587,-73.99481665865127,New York,NY
Chinatown,40.71561842231432,-73.99427936255978,Hill & Dale,5133c962e4b00e1a7144f3d3,Bar,40.71953189143416,-73.99064578902959,New York,NY
Chinatown,40.71561842231432,-73.99427936255978,SoHo Grand Hotel Club Room,4c899f201eafb1f79c847335,Cocktail Bar,40.721958007618014,-74.00425217359967,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,The Uptown Garrison,59f76cd528374e40d82f761b,Restaurant,40.85125539385438,-73.93947295544035,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,Le Chéile,4e77e40118387f865961f673,Café,40.85145903601843,-73.93998920917511,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,Altus Cafe,556faea8498e40d5a03fedce,Cocktail Bar,40.85227048549662,-73.93468709744222,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,La Pinata,55b0383b498e6ae332e61ea7,Mexican Restaurant,40.85040449047226,-73.93634577583298,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,Lissemore Music Studios,4af35807f964a520c4ec21e3,Rock Club,40.851771,-73.937934,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,181 Cabrini,49f925bdf964a520656d1fe3,New American Restaurant,40.851251236650356,-73.94034289599841,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,Voice Academy,4bce0803b6c49c74fd6b9691,Music Venue,40.849055,-73.936754,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,21 Bar,4bff2c17369476b03b858d1f,Bar,40.85203459129534,-73.93476343620983,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,Red Room Lounge,4c51fda17f6e20a1c7c5fbea,Lounge,40.85068515429543,-73.93655058685616,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,Bar 177,5c0f084ae17910002cc15a44,Bar,40.847525,-73.938695,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,180 Bar (Bar 180),58549f082eb979557c670664,Beer Bar,40.84954837652077,-73.93651967456937,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,The Pinehurst Parlour,56b8c417498ef040e7a0ad9f,Speakeasy,40.847702097479946,-73.94156522941685,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,United Palace Theatre,460d50e2f964a52008451fe3,Music Venue,40.846650594928114,-73.93828118878503,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,Buddha Beer Bar,4f2abe91a17c1572126c69ca,Bar,40.85733454519279,-73.93225489351966,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,Monkey Room,419d3780f964a5202c1e1fe3,Bar,40.854976932654424,-73.93704592998373,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,Voga Lounge,54ddf339498e77f5364f225c,Lounge,40.848073153742334,-73.93268988409505,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,The Muriel,5047b7dfe4b0c03894a5fd01,Cocktail Bar,40.85287252122352,-73.93210268101096,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,Bein' A Rock$tar,4ec8a78b61af9e14313209d6,Nightclub,40.84883140324933,-73.93585869259071,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,Poción,57747010cd100bd4dbd9161e,Lounge,40.847628782562246,-73.93837984011846,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,Karoka Madness!,4dbb2fab4b222080d371a1f5,Karaoke Bar,40.858033,-73.9311594,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,Rockbar Nyc,4c64b91c94160f47a0bd2d17,Dive Bar,40.852119,-73.933085,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,The Holy Inn Brewing Company,54a0d1fc498e55060a63d94d,Brewery,40.85166735623998,-73.93030837078933,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,Lola Lola,53781752498ecd7f07797019,Hookah Bar,40.84565816810155,-73.93620886571378,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,The Heights Bar & Grill,59b4ca014ce06668d08e9c0d,Bar,40.84519,-73.935033,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,The Vicarage,4bce6586c564ef3b3851eef0,Speakeasy,40.845214484630596,-73.94004924745596,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,Manolos TAPAS Bar,51565a78e4b0a9d4bf77ee77,Music Venue,40.84706621711325,-73.9379597218385,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,145 Audubon Ave,5be8b3c5e7a237002c81452c,Pet Café,40.843008,-73.93622,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,Monte Isom Photography,4c7d2f9d978976b026caea39,General Entertainment,40.850258,-73.937786,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,Coss Lounge,51edd05e498e24cb61b7120f,Other Nightlife,40.85169943865897,-73.93039935441092,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,The Brewed Palate Taproom,50ea6f8dd63e8d9504f2006a,Bar,40.85105326596146,-73.92828941345215,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,Red Door,4e7ed9da61afbe1c9b3a8d7b,Bar,40.85008476666667,-73.93450143333332,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,4447 Broadway,4daa673493a04642f07fd41a,Lounge,40.855359899999996,-73.93318705,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,DJ PREZZ ENTERTAINMENT,51218f31e4b06dc367a0c321,Music Venue,40.85346221923828,-73.92918395996094,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,Da Heights Lounge,500c6444e4b0e68938acc1d9,Lounge,40.845115995248804,-73.9379248068385,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,La Nueva España Restaurant,4d377465d60c6dcb5d046ebc,Latin American Restaurant,40.84421594325778,-73.9375667689093,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,Canvas Club,4ebefcbb4690d23389021724,Other Nightlife,40.84923553466797,-73.94036102294922,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,Sting Like 2e,5121bb7de4b0d2f62261f94d,Nightclub,40.85176060382497,-73.92781601781147,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,Vibe Lounge,4be36e221dd22d7ffac396bd,Bar,40.844950666824545,-73.93454410259858,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,Villa lounge,4b7f7747f964a520113030e3,Lounge,40.84279116150965,-73.93670829186024,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,Lucky 7 Tapas Bar,4e8d32ebb803ca3dfcbd112e,Tapas Restaurant,40.85044675560533,-73.93303027615121,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,Locksmith Bar,4a89fe91f964a5209b0920e3,Bar,40.8573807,-73.9325659,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,Kazza Wine Bar,55739017498eef85afc14a4e,Wine Bar,40.84769385813797,-73.93862109202698,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,Victory,4dcf5aae45ddbe15f8a17db1,Pub,40.854936,-73.932684,New York,NY
Washington Heights,40.85190252555305,-73.93690027985234,M-2 Lounge,4ce79276f1c6236ab6795af0,Nightclub,40.844382723740964,-73.93392985880436,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Inwood Local,4d9f1c39daf0dcb397f7a8a3,Wine Bar,40.868032079412906,-73.92058148137625,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Inwood Bar and Grill,56218101498e22966bef8816,Restaurant,40.86704379362675,-73.92257045428569,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Anchor Heights,580142e238fa217aefab193e,Wine Bar,40.86680693822919,-73.92050256697367,New York,NY
Inwood,40.86768396449915,-73.92121042203897,La Casa Del Mofongo,5aee7573ff0306002c7e8fd2,Spanish Restaurant,40.865864,-73.920214,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Beans & Vines,4b5b9070f964a520760729e3,Café,40.86640788754024,-73.92482802288949,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Pop N Pour,58b1016e72714f3fd6771122,Wine Bar,40.864834,-73.92718,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Tannat Wine And Cheese,5a3719ac51950e6b6be37f74,Wine Bar,40.864853,-73.92839,New York,NY
Inwood,40.86768396449915,-73.92121042203897,El Jefe Sports Cantina,5a5aa47df193c04c25de1e2f,Sports Bar,40.864456,-73.92691,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Taboga,59c5aa576a8d86734d65d593,Bar,40.860998,-73.920198,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Blue Lagoon,4f35cf00e4b0edf91b3cc3af,Other Nightlife,40.86208918749845,-73.92290758357369,New York,NY
Inwood,40.86768396449915,-73.92121042203897,tabu cafe & wine,53702566498eb1c4082c275d,Wine Bar,40.865828255553815,-73.92778300210482,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Tryon Public House,548f74c2498ef34f96a746eb,Pub,40.86512287220103,-73.92800419170122,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Mimosa Cafe,4c5e28586147be9a345b9409,Lounge,40.86621384555181,-73.91890274590884,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Playroom Lounge,5a8cb2353abcaf25dc4f9210,Nightclub,40.86739166122563,-73.91706168651581,New York,NY
Inwood,40.86768396449915,-73.92121042203897,BEER WHOLESALE SODA,574b43c4498e984fdc18f33c,Brewery,40.862996,-73.915342,New York,NY
Inwood,40.86768396449915,-73.92121042203897,One Fifty One Restaurant & Lounge,5baecaadcbcdee002ceb3205,Lounge,40.863127,-73.925604,New York,NY
Inwood,40.86768396449915,-73.92121042203897,The Liffy II Bar,4b2b1dfbf964a52083b424e3,Bar,40.86904222830055,-73.91729960259804,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Skyline Bar Lounge,4f32446e19836c91c7c6c4bf,Lounge,40.863597358749345,-73.91940946633676,New York,NY
Inwood,40.86768396449915,-73.92121042203897,MTB Lounge,4e3b64a4b61cb577be5c410a,Lounge,40.86336052421189,-73.92544751898099,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Cliff New York,5461d62d498ee42bf49cfbda,Nightclub,40.86107025630634,-73.92091778866848,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Indian Road Café,49caa774f964a520d1581fe3,Café,40.87292174447656,-73.91845881138549,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Mina Bar & Restaurant,5b52709c835c9a00395e8dbc,Hookah Bar,40.863907,-73.91902,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Viva's Tapa & Lounge,524614a9498eef30d7faca88,Tapas Restaurant,40.863138340676855,-73.92672055771484,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Caña y Café,51395003e4b0581d9cb5ceaf,Cocktail Bar,40.86652343789524,-73.9202552552176,New York,NY
Inwood,40.86768396449915,-73.92121042203897,El TINA BAR,4f360273e4b0fc67a7b47560,Lounge,40.864306731765105,-73.91919890657445,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Frank's lounge,4f288b54e4b09023ddaacd95,Lounge,40.86347209926568,-73.92448633326448,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Euro Latino,4c25420cf1272d7fda8584c5,Pool Hall,40.864654984496305,-73.91921038865577,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Taverna Mi Nido,4e6c545bfa76fa0358384b76,Bar,40.861492,-73.925699,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Ganesha Outdoor Room - NegroClaro,505fa121e4b0351d97aaa177,Beer Garden,40.86215908887808,-73.92024951420787,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Papasito Mexican Grill And Agave Bar,4c312226a0ced13ad939136e,Mexican Restaurant,40.86579331346859,-73.92760577932654,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Opus Lounge,5194e9bb50193eab827ac172,Lounge,40.86103026525583,-73.92007322265032,New York,NY
Inwood,40.86768396449915,-73.92121042203897,809 Lounge,4b02fd24f964a520b04b22e3,Lounge,40.862018490398604,-73.9251249531089,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Vacca Grill & Lounge,52044ce6498e613a1930e231,Latin American Restaurant,40.86135923097131,-73.92001237239303,New York,NY
Inwood,40.86768396449915,-73.92121042203897,JK Lounge,4cb87d3490c9a143b62280d6,Speakeasy,40.861397,-73.926756,New York,NY
Inwood,40.86768396449915,-73.92121042203897,La Ñapa,4c8b12fc3dc2a1cdb259b332,Bar,40.865911,-73.926823,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Los Compadres,4d99869adaec224b5128613e,Bar,40.86520173,-73.91976389,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Castro Bar,532b8820498e7cdf4e66b85a,Bar,40.861770396814414,-73.92516950313909,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Agua Roja Lounge & Restaurant,4eea852993adad8125bdcb60,Lounge,40.862370145811745,-73.92285731412427,New York,NY
Inwood,40.86768396449915,-73.92121042203897,pate palo,5546b461498e43b52c49863d,Bar,40.86636684908502,-73.92857380011112,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Cafe Tabaco y Ron,4ba56909f964a520710439e3,Lounge,40.86901579447504,-73.9157760815094,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Dyckman Bar,4dd5bed77d8b322663c7a305,Cocktail Bar,40.865663827627024,-73.92760509694848,New York,NY
Inwood,40.86768396449915,-73.92121042203897,Vin-Tich Lounge,4c30277566e40f47eb3ac38b,Nightclub,40.86727702056419,-73.91715022344617,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,The Grange Bar & Eatery,51b15855498e85fb32404731,Cocktail Bar,40.822553515536654,-73.9495322849762,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Hogshead Tavern,541b8c47498ebde707d51946,Bar,40.82391341488537,-73.94915226758634,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Grill On The Hill,540a5685498e696147312201,Bar,40.82217710484206,-73.94994390130871,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Morroco Nightclub,4d214f1ae56f6ea804607c1d,Gay Bar,40.82386405,-73.94702706666666,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Citra & Andrea's Monkey House,4ca69bdb76d3a0930b85036b,Lounge,40.826450308291506,-73.95064578014544,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Lucille’s Coffee & Cocktails,5c7ab3e467af3a00396f7c7f,Coffee Shop,40.825875,-73.939111,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Off the Grid Pub & Grub,589686415e56b417cf88b1dd,Pub,40.82455489778661,-73.95171503397381,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,R.O.K.C,572e70e4498e66d841e9c25e,Cocktail Bar,40.82365436586723,-73.95250628936665,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Anchor Wine Bar,53ee7fe9498e649a7be0df90,Wine Bar,40.82542420173819,-73.95120392704392,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Harlem Public,4f0c74ede4b0f615a3725efd,Bar,40.82880273085878,-73.94868466193778,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,peque vino and tapas,54330476498ef8a7178a99fc,Tapas Restaurant,40.82236346879375,-73.94076052055253,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Barepas,5b2ac49f2d2fd9002c65ae64,Arepa Restaurant,40.827673,-73.946052,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,The Draft House,55453dce498ec77cb1ecb953,Pub,40.82439073838958,-73.95208319415376,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Buddha Taco Bar,5ad29aba83e3805b17c12d38,Bar,40.82923788820762,-73.94834666586732,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Hexagon Lounge,5a923669f96b2c50991bc346,Lounge,40.821382,-73.944427,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Music Road (where music & life meet),5a37dae9bd897e22be1c05da,Music Venue,40.829917,-73.949159,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,The Edge Harlem,541c683e498ef421d4e16eb3,American Restaurant,40.819691575695686,-73.94607292237941,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,The Shrine,523910a4498e49dca02e62b2,Other Nightlife,40.8143611486184,-73.94425317164284,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Grand Slam Banquet Hall,5cc4fba9234724002ca9142a,Wedding Hall,40.826117,-73.950314,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Harlem Hops,5b19bf2fb399f7002ccdb59f,Beer Bar,40.81433621878843,-73.94449400480289,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Ruby’s Vintage,5bba952a8194fc002cc991cf,Cocktail Bar,40.816736,-73.942655,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Alibi Lounge,577c694d498e094bfe343c2d,Lounge,40.81771433930611,-73.94203724742167,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Bierstrasse,573e2c48498e3d3953feddc1,Beer Garden,40.82019541823433,-73.95902188976704,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,H.C. Studios,52e94d04498e1da0c4d4d4c8,Music Venue,40.817106,-73.957988,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,FolkloMobile Studio (N.Y.C.),4f91fc43e4b04fef01131bab,Concert Hall,40.828225017751976,-73.94268408416127,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,At the Wallace,53cb1cee498e5dff617089b5,Bar,40.82873745945632,-73.94873395118317,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Uptown Bourbon,57717dcc498e6daba88ff519,Whisky Bar,40.82939742353094,-73.94845534187257,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,449 LA SCAT,4c0849ab7e3fc928c223f082,Other Nightlife,40.81851357378926,-73.93944713981479,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Bhasha's boudoir,52d1a00511d2ebdb4a5ab805,Speakeasy,40.826916,-73.945081,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,St. Davidson's,4fcbcd6ee4b07471e0e47a65,Lounge,40.81995215681365,-73.94527296285732,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Suite 135,523e6be011d2f8b343114aac,Nightclub,40.82213652938553,-73.95735585182257,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Haarlem,517f13e7e4b0fdc86efc625c,Hotel Bar,40.815854549034455,-73.94462475516043,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Steff Studios,5136b5c9e4b02636e64fd995,Music Venue,40.83288650334705,-73.94399861891341,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,A Touch Of Dee's,4cca14189b934688ec7b4c41,Bar,40.81920966157567,-73.93734524966952,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Studio 54,502de6d6e4b0d98c30857e04,Lounge,40.82212275379068,-73.95590938901434,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Shrine World Music Venue,4aed0b8cf964a520ebcc21e3,Music Venue,40.81440254987884,-73.94424198638346,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Sleeping In Brodway,554702fc498e73117951aba4,Strip Club,40.82321,-73.953567,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,The Honeywell,5855ef6fe786b2448d40f72e,Speakeasy,40.82854884921098,-73.94873933503787,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Solomon and Kuff,5647fb91498e1318fda8ab41,Other Nightlife,40.81987313262725,-73.95862920563913,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Totonno Harlem Corner,517bdc9fe4b0d88f1327d4da,Nightclub,40.82327,-73.940176,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Parlay Café,51cfac2e498eb2bc9a74c912,Hookah Bar,40.827254045384436,-73.94629541494385,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Harlem Nights,55bfb087498eeabf50d4692e,Bar,40.81719783885,-73.94214639619078,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,PJ's Bar & Lounge,4ea76fd26c25a76b7cb84251,Cocktail Bar,40.81430552796244,-73.94367716145807,New York,NY
Hamilton Heights,40.823604284811935,-73.94968791883366,Harlem vista hotel,4dce650bd22deadedd506c00,Hotel Bar,40.827172079050705,-73.93713883060872,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,The Cotton Club,3fd66200f964a5206be31ee3,Lounge,40.8175873,-73.9602736,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,Sheltering Arms Pool,4c693d841226c9b6ce9cdaaf,Pool,40.815154,-73.95558905,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,H.C. Studios,52e94d04498e1da0c4d4d4c8,Music Venue,40.817106,-73.957988,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,The Craftsman,58ccaf644bafb746487e6a44,Bar,40.814611835311716,-73.95914766751388,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,Toast 125,3fd66200f964a52067e81ee3,American Restaurant,40.81486,-73.9594,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,Harlem's Floridita,50cd10ffe4b0981e0a1a1c9e,Cuban Restaurant,40.817998,-73.960982,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,Solomon and Kuff,5647fb91498e1318fda8ab41,Other Nightlife,40.81987313262725,-73.95862920563913,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,Lenox Coffee,4eb0d7bc4fc6015c82ea1c3e,Coffee Shop,40.81016115081859,-73.94324746240666,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,Postcrypt Coffeehouse,4b7f0918f964a520e91130e3,Music Venue,40.80806145565817,-73.96038076083573,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,The Edge Harlem,541c683e498ef421d4e16eb3,American Restaurant,40.819691575695686,-73.94607292237941,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,The Grange Bar & Eatery,51b15855498e85fb32404731,Cocktail Bar,40.822553515536654,-73.9495322849762,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,Pfortzheimer Hall,4e7c81d0149595a17e5a6b15,Concert Hall,40.81245073840853,-73.96078254783944,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,Mikowsky Hall,4e7bc78f29c2e440a898a087,Concert Hall,40.81245073840853,-73.9608514255275,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,Max SoHa,3fd66200f964a52006e91ee3,Italian Restaurant,40.81124079919392,-73.9578685714203,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,Harlem Ale House,5af211eb12f0a9002c01ba60,Bar,40.8093748,-73.94491419999997,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,Bill's Place,549e1a59498e58bd4f653d19,Jazz Club,40.813366394224474,-73.94370055778845,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,Tio Luca Cocina Bistro Latino,51b3f56c7dd23d8b83b48211,Tapas Restaurant,40.811648891729824,-73.94283228075125,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,Borden Auditorium @ Manhattan School Of Music,4e74fc2345ddd4323f896391,Concert Hall,40.81231099784711,-73.96108923103738,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,Anchor Wine Bar,53ee7fe9498e649a7be0df90,Wine Bar,40.82542420173819,-73.95120392704392,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,Grill On The Hill,540a5685498e696147312201,Bar,40.82217710484206,-73.94994390130871,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,Harlem Hookah,4cfbd53ac51fa1cd11c8e82b,Hookah Bar,40.81062054632948,-73.94360909768609,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,Bierstrasse,573e2c48498e3d3953feddc1,Beer Garden,40.82019541823433,-73.95902188976704,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,"NXNE Harlem, NY",531b0eec498eba29acb10240,Jazz Club,40.80846430763546,-73.95495655441952,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,Mess Hall,54f10776498e27464ce04e11,Cocktail Bar,40.805930718353466,-73.95421333503732,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,Vinatería,50de1112498edccad97ae46a,Wine Bar,40.80636168237169,-73.9540006076247,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,The Music Room,4de06214fa76425c54189c6b,Concert Hall,40.814626,-73.960197,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,Harlem Safehouse Jazz Parlor,56d93b74498e2b1b821bfaa4,Music Venue,40.8092478,-73.9530133,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,Suite 135,523e6be011d2f8b343114aac,Nightclub,40.82213652938553,-73.95735585182257,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,Dwyer Cultural Center,4b6a1578f964a52079c62be3,Theater,40.80925214618793,-73.95271755271916,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,Apollo Theater,3fd66200f964a520f5ea1ee3,Theater,40.80986187551455,-73.95018783469122,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,Arts and Crafts Beer Parlor,56a6b9a2498e7fc38ea56f14,Pub,40.80668909474611,-73.96109446857793,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,New Amsterdam Musical Association,4d59bdfa3358a0900e718a44,Jazz Club,40.81029606084419,-73.944613787474,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,Showman's,4b9ad30ff964a52059d935e3,Jazz Club,40.81123567552911,-73.95357533520179,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,Lerner Piano Lounge,4f811bafe4b0a458baadb20a,Piano Bar,40.80717487035093,-73.9640486240387,New York,NY
Manhattanville,40.8169344294978,-73.9573853935188,WXYZ Bar at Aloft Harlem,4d2e4dbb5055a35d2cbe91ca,Hotel Bar,40.80913089665396,-73.95174922308018,New York,NY
