Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Name,Venue ID,Category ID,Venue Category,Venue Latitude,Venue Longitude,Venue City,Venue State
Upper East Side,40.775638573301805,-73.96050763135,The Penrose,4fe0eda4e4b0085f8737a2cc,4bf58dd8d48988d155941735,Gastropub,40.775533410230814,-73.95324874603273,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,THEP,5997796d603d2a7019b8c58e,4bf58dd8d48988d149941735,Thai Restaurant,40.770743347003574,-73.95705953980662,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,Uva,42699000f964a52049211fe3,4bf58dd8d48988d110941735,Italian Restaurant,40.772118,-73.95564,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,Ryan's Daughter,42f54f00f964a520cd261fe3,4bf58dd8d48988d11b941735,Pub,40.77636184768802,-73.95041416919217,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,American Trash Inc,3fd66200f964a520c8ea1ee3,4bf58dd8d48988d1c4941735,Restaurant,40.770787989201466,-73.95384496917191,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,City Swiggers,4e95c2f5108168120ad2f07e,5370f356bcbc57f1066c94c2,Beer Store,40.777514591474876,-73.95082007552988,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,Naumburg Bandshell,4bbb71d8f1c5ef3bf9fac814,4bf58dd8d48988d1e5931735,Music Venue,40.77271263611812,-73.97136520670537,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,Bar Pleiades,4b316f99f964a520f10625e3,4bf58dd8d48988d11e941735,Cocktail Bar,40.774261001562195,-73.96374622980017,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,The Pony Bar,4f95cf8bd5fb282730b426c5,4bf58dd8d48988d116941735,Bar,40.769780846710525,-73.95449468539174,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,BAR-Coastal,42474900f964a52078201fe3,4bf58dd8d48988d116941735,Bar,40.77174958310778,-73.95323578115094,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,Mel's Burger Bar,55f0d205498eb7dd602e122f,4bf58dd8d48988d16c941735,Burger Joint,40.77109561905668,-73.95669201047615,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,Five Mile Stone,52f287cc11d26849c4522392,4bf58dd8d48988d116941735,Bar,40.77724623519559,-73.95218284225118,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,Mad River Bar & Grille,3fd66200f964a52073e81ee3,4bf58dd8d48988d11b941735,Pub,40.77607527907748,-73.95598284452117,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,Dylan Murphy's,4a18b5e7f964a520e0791fe3,4bf58dd8d48988d116941735,Bar,40.776385433739414,-73.95576686149954,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,Iris & B Gerald Cantor Roof Garden,4bbd2d578a4fb713d5bf3c9d,4bf58dd8d48988d133951735,Roof Deck,40.7787479735791,-73.96453264629011,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,T-Bar Steak & Lounge,4b81b128f964a5202bb830e3,4bf58dd8d48988d11e941735,Cocktail Bar,40.770634172936816,-73.96000318896644,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,Caffe Grazie,4b23ee1ef964a520255d24e3,4bf58dd8d48988d110941735,Italian Restaurant,40.779538,-73.959986,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,Caledonia Bar,4d5875df36d1721ee134f7b1,4bf58dd8d48988d116941735,Bar,40.77625399201635,-73.95289944413288,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,Writing Room,52373a1411d27541297b921e,4bf58dd8d48988d157941735,New American Restaurant,40.779401063600716,-73.95069832371163,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,Dorrian's Red Hand,3fd66200f964a5206fe81ee3,4bf58dd8d48988d116941735,Bar,40.77647497186799,-73.9525851447182,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,Rathbone's,3fd66200f964a520dbe81ee3,4bf58dd8d48988d11d941735,Sports Bar,40.77934712359898,-73.95069270894403,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,East End Bar & Grill,4aaaf5cdf964a520475820e3,4bf58dd8d48988d11d941735,Sports Bar,40.77740490094202,-73.94893499330323,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,Session 73,3fd66200f964a5206ae51ee3,4bf58dd8d48988d116941735,Bar,40.768464527630876,-73.9557684848921,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,Shorty's,53dad557498ec8c9278ec199,4bf58dd8d48988d1c5941735,Sandwich Place,40.77795688387838,-73.94856137770707,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,Bar Italia,4d840360d5fab60c7b25d99b,4bf58dd8d48988d11e941735,Cocktail Bar,40.76785624652666,-73.96832300054497,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,Kaia Wine Bar,4d7eb8554219a1cd522e68d3,4bf58dd8d48988d123941735,Wine Bar,40.78177568619958,-73.9517175753649,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,Third Avenue Ale House,50a2825883026af7a30e4b5f,4bf58dd8d48988d116941735,Bar,40.78264522821851,-73.95120612366742,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,Brandy's Piano Bar,3fd66200f964a520ddea1ee3,4bf58dd8d48988d1e8931735,Piano Bar,40.77694288534987,-73.95353593196685,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,La Esquina,590baee1cab410306bf495b2,4bf58dd8d48988d151941735,Taco Place,40.76945123405223,-73.95778164213363,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,Bluestone Lane,4bc38504abf4952123e0c393,4bf58dd8d48988d16d941735,Café,40.78375703091576,-73.95852577546304,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,Sojourn,4be1fe8b660ec9282567c83b,4bf58dd8d48988d1db931735,Tapas Restaurant,40.773367,-73.955511,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,Carlow East,49f10726f964a5207f691fe3,4bf58dd8d48988d11b941735,Pub,40.778684535317275,-73.95619829424365,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,UES.,5a14befc58002c7dfc20d1a1,4bf58dd8d48988d1c9941735,Ice Cream Shop,40.77952235664181,-73.95068431013975,New York,NY
Upper East Side,40.775638573301805,-73.96050763135,Eastfield's Kitchen & Bar,573fbdd9498eb6b880629a2e,4bf58dd8d48988d11e941735,Cocktail Bar,40.770876446919374,-73.95091820914857,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,East End Bar & Grill,4aaaf5cdf964a520475820e3,4bf58dd8d48988d11d941735,Sports Bar,40.77740490094202,-73.94893499330323,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Shorty's,53dad557498ec8c9278ec199,4bf58dd8d48988d1c5941735,Sandwich Place,40.77795688387838,-73.94856137770707,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Ryan's Daughter,42f54f00f964a520cd261fe3,4bf58dd8d48988d11b941735,Pub,40.77636184768802,-73.95041416919217,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Stella & Fly,5b0edcd498fbfc002cfcad0e,4bf58dd8d48988d1e0931735,Coffee Shop,40.77846380035534,-73.94828205986073,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,City Swiggers,4e95c2f5108168120ad2f07e,5370f356bcbc57f1066c94c2,Beer Store,40.777514591474876,-73.95082007552988,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Brandy's Piano Bar,3fd66200f964a520ddea1ee3,4bf58dd8d48988d1e8931735,Piano Bar,40.77694288534987,-73.95353593196685,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Ethyl's Alcohol & Food,5734fe3f498ed7cf0dd66fef,4bf58dd8d48988d116941735,Bar,40.77699064154686,-73.95237618153155,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Cigar Inn,4bb63a4f2ea195218555ab2f,4bf58dd8d48988d123951735,Smoke Shop,40.76877634685164,-73.95622190002375,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,The Stumble Inn,49d012ecf964a520fc5a1fe3,4bf58dd8d48988d116941735,Bar,40.771316658668866,-73.95633817737706,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Doc Watson's,3fd66200f964a520dfe71ee3,4bf58dd8d48988d11b941735,Pub,40.7723546531183,-73.95568610284245,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Jones Wood Foundry,4d44b335c3e5f04dcf6a9d20,52e81612bcbc57f1066b7a05,English Restaurant,40.77035451334435,-73.95366685540324,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Uva,42699000f964a52049211fe3,4bf58dd8d48988d110941735,Italian Restaurant,40.772118,-73.95564,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Bondurants,52bfac81498eeba382012f35,4bf58dd8d48988d116941735,Bar,40.77711865075638,-73.95204331058143,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,The Toolbox,4acc0683f964a5209bc820e3,4bf58dd8d48988d1d8941735,Gay Bar,40.78092822128232,-73.94954809939755,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Heidelberg Restaurant,439e1fd8f964a520092c1fe3,4bf58dd8d48988d10d941735,German Restaurant,40.77753193843934,-73.95197880439615,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,The Supply House,5202340b498e2a22f0d56432,4bf58dd8d48988d116941735,Bar,40.7775779,-73.952268,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Jack & Fanny's,5a3301641cf2e12739f7bbc4,4bf58dd8d48988d116941735,Bar,40.77568018096881,-73.95343890906591,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Brady's Bar,4a38f168f964a5200c9f1fe3,4bf58dd8d48988d116941735,Bar,40.7752779246342,-73.95374325290372,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,DTUT,51ae935b7dd2de27a217609e,4bf58dd8d48988d1e0931735,Coffee Shop,40.78081764919819,-73.94935011863708,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,The Daisy,5620338a498e1de56ff181c8,4bf58dd8d48988d157941735,New American Restaurant,40.77728780375053,-73.95220046565468,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,The Penrose,4fe0eda4e4b0085f8737a2cc,4bf58dd8d48988d155941735,Gastropub,40.775533410230814,-73.95324874603273,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,American Trash Inc,3fd66200f964a520c8ea1ee3,4bf58dd8d48988d1c4941735,Restaurant,40.770787989201466,-73.95384496917191,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,The Pony Bar,4f95cf8bd5fb282730b426c5,4bf58dd8d48988d116941735,Bar,40.769780846710525,-73.95449468539174,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Writing Room,52373a1411d27541297b921e,4bf58dd8d48988d157941735,New American Restaurant,40.779401063600716,-73.95069832371163,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Rathbone's,3fd66200f964a520dbe81ee3,4bf58dd8d48988d11d941735,Sports Bar,40.77934712359898,-73.95069270894403,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Five Mile Stone,52f287cc11d26849c4522392,4bf58dd8d48988d116941735,Bar,40.77724623519559,-73.95218284225118,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Sojourn,4be1fe8b660ec9282567c83b,4bf58dd8d48988d1db931735,Tapas Restaurant,40.773367,-73.955511,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Mad River Bar & Grille,3fd66200f964a52073e81ee3,4bf58dd8d48988d11b941735,Pub,40.77607527907748,-73.95598284452117,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Merrion Square,40df5f80f964a52094011fe3,4bf58dd8d48988d11b941735,Pub,40.78356289074022,-73.94749308058552,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,UES.,5a14befc58002c7dfc20d1a1,4bf58dd8d48988d1c9941735,Ice Cream Shop,40.77952235664181,-73.95068431013975,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,BAR-Coastal,42474900f964a52078201fe3,4bf58dd8d48988d116941735,Bar,40.77174958310778,-73.95323578115094,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,The Milton NYC,5456e87a498ea36c781ed19d,4bf58dd8d48988d11e941735,Cocktail Bar,40.781255,-73.949065,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Dylan Murphy's,4a18b5e7f964a520e0791fe3,4bf58dd8d48988d116941735,Bar,40.776385433739414,-73.95576686149954,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Selena Rosa Mexicana,5435eeee498ea879638f8a4a,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.77968064472527,-73.95041039868008,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Kaia Wine Bar,4d7eb8554219a1cd522e68d3,4bf58dd8d48988d123941735,Wine Bar,40.78177568619958,-73.9517175753649,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Eli's Night Shift,564bc0e5498ebbcbab5b0d7b,4bf58dd8d48988d116941735,Bar,40.77434551192844,-73.95751164710708,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Third Avenue Ale House,50a2825883026af7a30e4b5f,4bf58dd8d48988d116941735,Bar,40.78264522821851,-73.95120612366742,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,THEP,5997796d603d2a7019b8c58e,4bf58dd8d48988d149941735,Thai Restaurant,40.770743347003574,-73.95705953980662,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Bluestone Lane,4bc38504abf4952123e0c393,4bf58dd8d48988d16d941735,Café,40.78375703091576,-73.95852577546304,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Caledonia Bar,4d5875df36d1721ee134f7b1,4bf58dd8d48988d116941735,Bar,40.77625399201635,-73.95289944413288,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Trinity Pub,4b231d5af964a5207d5324e3,4bf58dd8d48988d116941735,Bar,40.77707278279916,-73.95378212135596,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Dorrian's Red Hand,3fd66200f964a5206fe81ee3,4bf58dd8d48988d116941735,Bar,40.77647497186799,-73.9525851447182,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Mel's Burger Bar,55f0d205498eb7dd602e122f,4bf58dd8d48988d16c941735,Burger Joint,40.77109561905668,-73.95669201047615,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,The District,50d28335e4b0c590548c5776,4bf58dd8d48988d116941735,Bar,40.78389164474455,-73.95019260413389,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Carlow East,49f10726f964a5207f691fe3,4bf58dd8d48988d11b941735,Pub,40.778684535317275,-73.95619829424365,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Eastfield's Kitchen & Bar,573fbdd9498eb6b880629a2e,4bf58dd8d48988d11e941735,Cocktail Bar,40.770876446919374,-73.95091820914857,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,B. Cafe - East,4bf2d0e2354e9c744b802602,4bf58dd8d48988d16d941735,Café,40.77095251409253,-73.9576186318982,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Barking Dog,3fd66200f964a520cde81ee3,4bf58dd8d48988d147941735,Diner,40.78392857648401,-73.95030050800752,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,The Weir,5716cbf1cd10f7d0a5be99a7,4bf58dd8d48988d116941735,Bar,40.783671109487166,-73.95038440264432,New York,NY
Yorkville,40.775929849884875,-73.94711784471826,Vanguard Wine Bar,57e45b9c498ee2bcefe6c2dc,4bf58dd8d48988d123941735,Wine Bar,40.768593559098065,-73.95540157090666,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,La Esquina,590baee1cab410306bf495b2,4bf58dd8d48988d151941735,Taco Place,40.76945123405223,-73.95778164213363,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Cigar Inn,4bb63a4f2ea195218555ab2f,4bf58dd8d48988d123951735,Smoke Shop,40.76877634685164,-73.95622190002375,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Session 73,3fd66200f964a5206ae51ee3,4bf58dd8d48988d116941735,Bar,40.768464527630876,-73.9557684848921,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,T-Bar Steak & Lounge,4b81b128f964a5202bb830e3,4bf58dd8d48988d11e941735,Cocktail Bar,40.770634172936816,-73.96000318896644,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Subway Inn,3fd66200f964a52011e81ee3,4bf58dd8d48988d118941735,Dive Bar,40.76117769892571,-73.96371664490619,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,THEP,5997796d603d2a7019b8c58e,4bf58dd8d48988d149941735,Thai Restaurant,40.770743347003574,-73.95705953980662,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,The Stumble Inn,49d012ecf964a520fc5a1fe3,4bf58dd8d48988d116941735,Bar,40.771316658668866,-73.95633817737706,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,J.G. Melon,3fd66200f964a52044ea1ee3,4bf58dd8d48988d16c941735,Burger Joint,40.77105,-73.95931,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,The Jeffrey Craft Beer & Bites,4ff74eeae4b0f08304f382fc,4bf58dd8d48988d117941735,Beer Garden,40.76090722126324,-73.96305772556497,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Ethyl's Alcohol & Food,5734fe3f498ed7cf0dd66fef,4bf58dd8d48988d116941735,Bar,40.77699064154686,-73.95237618153155,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Treadwell Park,565ade1c498e51f6e3954bd2,4bf58dd8d48988d117941735,Beer Garden,40.76146112347086,-73.96076080803624,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Bemelmans Bar,3fd66200f964a520cdea1ee3,4bf58dd8d48988d1d5941735,Hotel Bar,40.77460663060093,-73.96330814709152,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Maya,4a3ee14ef964a52085a31fe3,4bf58dd8d48988d1be941735,Latin American Restaurant,40.76312321184561,-73.95964439786661,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Jones Wood Foundry,4d44b335c3e5f04dcf6a9d20,52e81612bcbc57f1066b7a05,English Restaurant,40.77035451334435,-73.95366685540324,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Doc Watson's,3fd66200f964a520dfe71ee3,4bf58dd8d48988d11b941735,Pub,40.7723546531183,-73.95568610284245,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Uva,42699000f964a52049211fe3,4bf58dd8d48988d110941735,Italian Restaurant,40.772118,-73.95564,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Eli's Night Shift,564bc0e5498ebbcbab5b0d7b,4bf58dd8d48988d116941735,Bar,40.77434551192844,-73.95751164710708,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Mel's Burger Bar,55f0d205498eb7dd602e122f,4bf58dd8d48988d16c941735,Burger Joint,40.77109561905668,-73.95669201047615,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,American Trash Inc,3fd66200f964a520c8ea1ee3,4bf58dd8d48988d1c4941735,Restaurant,40.770787989201466,-73.95384496917191,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,The Pony Bar,4f95cf8bd5fb282730b426c5,4bf58dd8d48988d116941735,Bar,40.769780846710525,-73.95449468539174,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Bar Italia,4d840360d5fab60c7b25d99b,4bf58dd8d48988d11e941735,Cocktail Bar,40.76785624652666,-73.96832300054497,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Jack & Fanny's,5a3301641cf2e12739f7bbc4,4bf58dd8d48988d116941735,Bar,40.77568018096881,-73.95343890906591,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Heidelberg Restaurant,439e1fd8f964a520092c1fe3,4bf58dd8d48988d10d941735,German Restaurant,40.77753193843934,-73.95197880439615,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,The Supply House,5202340b498e2a22f0d56432,4bf58dd8d48988d116941735,Bar,40.7775779,-73.952268,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Brady's Bar,4a38f168f964a5200c9f1fe3,4bf58dd8d48988d116941735,Bar,40.7752779246342,-73.95374325290372,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Milk & Hops UES,592f3becb1538e4bfc2b37b5,56aa371ce4b08b9a8d57356c,Beer Bar,40.76242430080071,-73.96008473253472,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Bondurants,52bfac81498eeba382012f35,4bf58dd8d48988d116941735,Bar,40.77711865075638,-73.95204331058143,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,The Daisy,5620338a498e1de56ff181c8,4bf58dd8d48988d157941735,New American Restaurant,40.77728780375053,-73.95220046565468,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,BAR-Coastal,42474900f964a52078201fe3,4bf58dd8d48988d116941735,Bar,40.77174958310778,-73.95323578115094,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,The Penrose,4fe0eda4e4b0085f8737a2cc,4bf58dd8d48988d155941735,Gastropub,40.775533410230814,-73.95324874603273,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,The Bar Room,512e5f80e4b0011fa4180db6,4bf58dd8d48988d155941735,Gastropub,40.763231990636484,-73.96861875112262,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Baker Street Pub,4a01c708f964a520fd701fe3,4bf58dd8d48988d11b941735,Pub,40.76210602814337,-73.9600949484831,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Dorrian's Red Hand,3fd66200f964a5206fe81ee3,4bf58dd8d48988d116941735,Bar,40.77647497186799,-73.9525851447182,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Felice 64,4a2172ccf964a520f37c1fe3,4bf58dd8d48988d123941735,Wine Bar,40.762706137157465,-73.95973879585064,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,City Swiggers,4e95c2f5108168120ad2f07e,5370f356bcbc57f1066c94c2,Beer Store,40.777514591474876,-73.95082007552988,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Sojourn,4be1fe8b660ec9282567c83b,4bf58dd8d48988d1db931735,Tapas Restaurant,40.773367,-73.955511,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,The Blasket,59dd60286eda024b58b5111b,52e81612bcbc57f1066b7a06,Irish Pub,40.75949911324469,-73.96519133436675,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Five Mile Stone,52f287cc11d26849c4522392,4bf58dd8d48988d116941735,Bar,40.77724623519559,-73.95218284225118,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Blooms Tavern,52645c5611d29cd4dea4fe5e,4bf58dd8d48988d116941735,Bar,40.76052886758016,-73.96653234958649,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Regency Bar and Grill,52d91c79498e4bedba710166,4bf58dd8d48988d14e941735,American Restaurant,40.764340352675354,-73.96906285253009,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Library Bar,4d9cee1448b6224b4939199f,4bf58dd8d48988d11e941735,Cocktail Bar,40.76432605236401,-73.96891701997632,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Dylan Murphy's,4a18b5e7f964a520e0791fe3,4bf58dd8d48988d116941735,Bar,40.776385433739414,-73.95576686149954,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Mad River Bar & Grille,3fd66200f964a52073e81ee3,4bf58dd8d48988d11b941735,Pub,40.77607527907748,-73.95598284452117,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Caledonia Bar,4d5875df36d1721ee134f7b1,4bf58dd8d48988d116941735,Bar,40.77625399201635,-73.95289944413288,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Vanguard Wine Bar,57e45b9c498ee2bcefe6c2dc,4bf58dd8d48988d123941735,Wine Bar,40.768593559098065,-73.95540157090666,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Central Park SummerStage,4e838c3ae5e877f1e16ed150,4bf58dd8d48988d1f2931735,Performing Arts Venue,40.77264695319242,-73.97027108726499,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Bar Pleiades,4b316f99f964a520f10625e3,4bf58dd8d48988d11e941735,Cocktail Bar,40.774261001562195,-73.96374622980017,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,The Mark Hotel,4b37853af964a520c54125e3,4bf58dd8d48988d1fa931735,Hotel,40.775201442916995,-73.96335120620346,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Eastfield's Kitchen & Bar,573fbdd9498eb6b880629a2e,4bf58dd8d48988d11e941735,Cocktail Bar,40.770876446919374,-73.95091820914857,New York,NY
Lenox Hill,40.76811265828733,-73.9588596881376,Brandy's Piano Bar,3fd66200f964a520ddea1ee3,4bf58dd8d48988d1e8931735,Piano Bar,40.77694288534987,-73.95353593196685,New York,NY
Roosevelt Island,40.76215960576283,-73.94916769227953,Murphy's Law,4ad0eda5f964a52031db20e3,4bf58dd8d48988d11b941735,Pub,40.76606717903959,-73.95574609715256,New York,NY
Roosevelt Island,40.76215960576283,-73.94916769227953,The Hunterian,5c28221a180b91002ccd3ae9,4bf58dd8d48988d11e941735,Cocktail Bar,40.766097,-73.955904,New York,NY
Roosevelt Island,40.76215960576283,-73.94916769227953,The Five Lamps,5c6795267d8497002c276617,4bf58dd8d48988d11b941735,Pub,40.774339,-73.948293,New York,NY
Roosevelt Island,40.76215960576283,-73.94916769227953,Subway Inn,3fd66200f964a52011e81ee3,4bf58dd8d48988d118941735,Dive Bar,40.76117769892571,-73.96371664490619,New York,NY
Roosevelt Island,40.76215960576283,-73.94916769227953,One Lenox,5931f5506a8d865b7be11120,4bf58dd8d48988d1c4941735,Restaurant,40.76093860472244,-73.96117140149255,New York,NY
Roosevelt Island,40.76215960576283,-73.94916769227953,Cigar Inn,4bb63a4f2ea195218555ab2f,4bf58dd8d48988d123951735,Smoke Shop,40.76877634685164,-73.95622190002375,New York,NY
Roosevelt Island,40.76215960576283,-73.94916769227953,The Pony Bar,4f95cf8bd5fb282730b426c5,4bf58dd8d48988d116941735,Bar,40.769780846710525,-73.95449468539174,New York,NY
Roosevelt Island,40.76215960576283,-73.94916769227953,The Allie Way Sports Bar,4e41bfc545dd4a1e0432ed97,4bf58dd8d48988d116941735,Bar,40.766088005766235,-73.95592760298234,New York,NY
Roosevelt Island,40.76215960576283,-73.94916769227953,Maya,4a3ee14ef964a52085a31fe3,4bf58dd8d48988d1be941735,Latin American Restaurant,40.76312321184561,-73.95964439786661,New York,NY
Roosevelt Island,40.76215960576283,-73.94916769227953,The Jeffrey Craft Beer & Bites,4ff74eeae4b0f08304f382fc,4bf58dd8d48988d117941735,Beer Garden,40.76090722126324,-73.96305772556497,New York,NY
Roosevelt Island,40.76215960576283,-73.94916769227953,Jones Wood Foundry,4d44b335c3e5f04dcf6a9d20,52e81612bcbc57f1066b7a05,English Restaurant,40.77035451334435,-73.95366685540324,New York,NY
Roosevelt Island,40.76215960576283,-73.94916769227953,Treadwell Park,565ade1c498e51f6e3954bd2,4bf58dd8d48988d117941735,Beer Garden,40.76146112347086,-73.96076080803624,New York,NY
Roosevelt Island,40.76215960576283,-73.94916769227953,The Penrose,4fe0eda4e4b0085f8737a2cc,4bf58dd8d48988d155941735,Gastropub,40.775533410230814,-73.95324874603273,New York,NY
Roosevelt Island,40.76215960576283,-73.94916769227953,THEP,5997796d603d2a7019b8c58e,4bf58dd8d48988d149941735,Thai Restaurant,40.770743347003574,-73.95705953980662,New York,NY
