,Unnamed: 0,Unnamed: 0.1,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Name,Venue ID,Venue Category,Venue Latitude,Venue Longitude,Venue City,Venue State,Likes,Rating
526,526,526,Fordham,40.86099679638654,-73.89642655981623,R206,553d4518498e3e5e088f0f88,Speakeasy,40.863085,-73.88720500000002,Bronx,NY,,
527,527,527,Fordham,40.86099679638654,-73.89642655981623,Lé Boujè,4ee9690d99111dae86e1f59e,Nightclub,40.861582,-73.90064699999998,New York,NY,,
528,528,528,Fordham,40.86099679638654,-73.89642655981623,Los Angelis,508b3fc4e4b09f7bb8ea03c2,Nightclub,40.859896783114706,-73.88693158532638,Bronx,NY,,
529,529,529,Fordham,40.86099679638654,-73.89642655981623,club 504,5293f15411d2a01ea9004242,Nightclub,40.863218163251574,-73.88837856163842,Bronx,NY,,
530,530,530,Fordham,40.86099679638654,-73.89642655981623,Club 202,4d8a69b66daeb60c412c64e0,Lounge,40.863602,-73.889309,,New York,,
531,531,531,Fordham,40.86099679638654,-73.89642655981623,Monte Carlo,4c4a600ff7cc1b8dddd44a3e,Nightclub,40.868184039366,-73.89661117238812,Bronx,NY,,
532,532,532,Fordham,40.86099679638654,-73.89642655981623,Hotel Rwanda,4ef9efb5f9ab2e66842532ac,Other Nightlife,40.85708918067899,-73.88488308128606,Bronx,NY,,
533,533,533,Fordham,40.86099679638654,-73.89642655981623,The Veranda,4f6d23f2e4b04cb2938d41c2,Other Nightlife,40.856044,-73.88560799999998,Bronx,NY,,
534,534,534,Fordham,40.86099679638654,-73.89642655981623,Reyes,4f32577519836c91c7ce4086,Wine Bar,40.868292,-73.90156400000002,Bronx,NY,,
535,535,535,Fordham,40.86099679638654,-73.89642655981623,Beezy Nation,5334d2b3498e745402c64eb9,Lounge,40.856631,-73.887561,BX,NY,,
536,536,536,Fordham,40.86099679638654,-73.89642655981623,30 De Marzo,4e645b7d18a8ce02fdb021e1,Nightlife Spot,40.86411070000001,-73.88554909999998,Bronx,NY,,
537,537,537,Fordham,40.86099679638654,-73.89642655981623,Red's,4ea24f11cc2102b34cf63c19,Bar,40.859406,-73.885645,,New York,,
538,538,538,Fordham,40.86099679638654,-73.89642655981623,The Cage,4c68344f607ad13aa7eaa72b,Dive Bar,40.85731,-73.88446,Bronx,NY,,
539,539,539,Fordham,40.86099679638654,-73.89642655981623,The Harlot's,4c47a145c047be9a405d3179,Speakeasy,40.85740238,-73.88483762741089,Bronx,NY,,
540,540,540,Fordham,40.86099679638654,-73.89642655981623,The Catering Space,55441c72498ee15ea48f9686,Lounge,40.855629,-73.887008,Bronx,NY,,
541,541,541,East Tremont,40.84269615786053,-73.88735617532338,Maduro Cigar Lounge & Patio,535e8432498ec6eb76d85da7,Smoke Shop,40.84336403676979,-73.88571989597419,Bronx,NY,,
542,542,542,East Tremont,40.84269615786053,-73.88735617532338,Lounge & Restaurant,5b25394d35d3fc002cd004f5,Caribbean Restaurant,40.843742,-73.887675,Bronx,NY,,
543,543,543,East Tremont,40.84269615786053,-73.88735617532338,Eros Lounge,4bd3f08541b9ef3b324e01e6,Lounge,40.843519023332426,-73.88567100002814,Bronx,NY,,
544,544,544,East Tremont,40.84269615786053,-73.88735617532338,En La 178 Church,4c995623eaa5a1431313c3e4,Music Venue,40.846854,-73.89491899999999,Bronx,NY,,
545,545,545,East Tremont,40.84269615786053,-73.88735617532338,Tropicana Theatere & Lounge,4bb2d8f214cfd13abf7c15ab,Lounge,40.83740441148761,-73.87792219453874,Bronx,NY,,
546,546,546,East Tremont,40.84269615786053,-73.88735617532338,Vivienne's Bar,4df96b91d164bbe5461413ec,Karaoke Bar,40.84305876,-73.88439746,,New York,,
547,547,547,East Tremont,40.84269615786053,-73.88735617532338,The Dark Room,4cb379711168a09343774223,Music Venue,40.842226933333336,-73.8767047,Bronx,NY,,
548,548,548,East Tremont,40.84269615786053,-73.88735617532338,The Space,4fb95022e4b079befaa0563a,Music Venue,40.846748,-73.89577,Bronx,NY,,
549,549,549,East Tremont,40.84269615786053,-73.88735617532338,Luxury Box,4d97fd58c19fb60c0c3aa565,Strip Club,40.838912,-73.87778286666666,Bronx,NY,,
550,550,550,East Tremont,40.84269615786053,-73.88735617532338,Ratata,4ed229279adf254459042b33,Nightclub,40.8524004129804,-73.88793826103209,Bronx,NY,,
551,551,551,East Tremont,40.84269615786053,-73.88735617532338,Jurassic Park,4bf8abf25ec320a17e3e89d3,Nightclub,40.8458554217551,-73.88221161202509,Bronx,NY,,
552,552,552,East Tremont,40.84269615786053,-73.88735617532338,The Lions Den,52993f9811d22f01c51932c5,Lounge,40.844173,-73.889953,Bronx,NY,,
553,553,553,East Tremont,40.84269615786053,-73.88735617532338,DR Lounge,4e703dac1838f0daa07c07f1,Lounge,40.8465699744764,-73.89546973911753,Bronx,NY,,
554,554,554,East Tremont,40.84269615786053,-73.88735617532338,Sanchez Tavern,4f32c09c19836c91c7f6a9c3,Bar,40.83984,-73.880739,Bronx,NY,,
555,555,555,East Tremont,40.84269615786053,-73.88735617532338,Silver Spoon Liquors,4ef65f8f490124bf98ab2f83,Other Nightlife,40.84325127301509,-73.89376443491524,Bronx,NY,,
556,556,556,East Tremont,40.84269615786053,-73.88735617532338,circle of fun,4f5fe735e4b048e1007305ed,Bar,40.841692962211816,-73.87330536719428,,New York,,
557,557,557,East Tremont,40.84269615786053,-73.88735617532338,Drinks & Drugs Avenue,4dd8b4e0d4c05d50970a08d8,Hookah Bar,40.842758417129524,-73.8808572292328,Bronx,NY,,
558,558,558,East Tremont,40.84269615786053,-73.88735617532338,Milk City,516b6681498e717af9dd2a3f,Hotel Bar,40.85509002276471,-73.89289742269388,Bronx,NY,,
559,559,559,East Tremont,40.84269615786053,-73.88735617532338,Tray's Lounge,52ac647011d225e832d2ade5,Lounge,40.83320310694568,-73.8943558383954,New York,NY,,
560,560,560,East Tremont,40.84269615786053,-73.88735617532338,Deportivo Regional Santiago,4f32bdeb19836c91c7f57f23,Nightlife Spot,40.846628,-73.895995,Bronx,NY,,
561,561,561,East Tremont,40.84269615786053,-73.88735617532338,Smitty's,4c435a6ff799e21eb853aca2,Bar,40.84176529330811,-73.87518311979078,Bronx,NY,,
562,562,562,East Tremont,40.84269615786053,-73.88735617532338,Salsa Caterers,4c673c4ee1da1b8dfc979dc3,Lounge,40.842180444103576,-73.89843819609814,Bronx,NY,,
563,563,563,East Tremont,40.84269615786053,-73.88735617532338,Mapes Swimming Pool,4f32c56619836c91c7f8c098,Nightlife Spot,40.847339,-73.884924,Bronx,NY,,
564,564,564,East Tremont,40.84269615786053,-73.88735617532338,Bar,4fcb022fe4b0a5367ca2f000,Bar,40.83321380615234,-73.89431762695312,Bronx,NY,,
565,565,565,West Farms,40.839475056726535,-73.87774474910546,Luxury Box,4d97fd58c19fb60c0c3aa565,Strip Club,40.838912,-73.87778286666666,Bronx,NY,,
566,566,566,West Farms,40.839475056726535,-73.87774474910546,Maduro Cigar Lounge & Patio,535e8432498ec6eb76d85da7,Smoke Shop,40.84336403676979,-73.88571989597419,Bronx,NY,,
567,567,567,West Farms,40.839475056726535,-73.87774474910546,The Bronx - All American City,59062a8906fb6079615a6f74,Beer Bar,40.836143,-73.87597199999998,New York,NY,,
568,568,568,West Farms,40.839475056726535,-73.87774474910546,The Basememt,4c919578b641236a190e8379,Music Venue,40.8308869600296,-73.87348462,Bronx,NY,,
569,569,569,West Farms,40.839475056726535,-73.87774474910546,Vivienne's Bar,4df96b91d164bbe5461413ec,Karaoke Bar,40.84305876,-73.88439746,,New York,,
570,570,570,West Farms,40.839475056726535,-73.87774474910546,Tropicana Theatere & Lounge,4bb2d8f214cfd13abf7c15ab,Lounge,40.83740441148761,-73.87792219453874,Bronx,NY,,
571,571,571,West Farms,40.839475056726535,-73.87774474910546,Shabar Music Studio,51f4aff4498edf931faa634e,Music Venue,40.835060999999996,-73.876886,Bronx,NY,,
572,572,572,West Farms,40.839475056726535,-73.87774474910546,The Dark Room,4cb379711168a09343774223,Music Venue,40.842226933333336,-73.8767047,Bronx,NY,,
573,573,573,West Farms,40.839475056726535,-73.87774474910546,Lounge & Restaurant,5b25394d35d3fc002cd004f5,Caribbean Restaurant,40.843742,-73.887675,Bronx,NY,,
574,574,574,West Farms,40.839475056726535,-73.87774474910546,circle of fun,4f5fe735e4b048e1007305ed,Bar,40.841692962211816,-73.87330536719428,,New York,,
575,575,575,West Farms,40.839475056726535,-73.87774474910546,Lotus Lounge,5b6e393d250cab002c858b39,Hookah Bar,40.84549000000001,-73.865944,Bronx,NY,,
576,576,576,West Farms,40.839475056726535,-73.87774474910546,Da Cruz Villa,4dabc5960437dccbd82541d4,Other Nightlife,40.83495318889618,-73.87593805789949,Bronx,NY,,
577,577,577,West Farms,40.839475056726535,-73.87774474910546,Twins Bar & Lounge,4c8478f1d92ea093ccf05d72,Nightclub,40.83976953164503,-73.87055474301826,Bronx,NY,,
578,578,578,West Farms,40.839475056726535,-73.87774474910546,Sanchez Tavern,4f32c09c19836c91c7f6a9c3,Bar,40.83984,-73.880739,Bronx,NY,,
579,579,579,West Farms,40.839475056726535,-73.87774474910546,Jurassic Park,4bf8abf25ec320a17e3e89d3,Nightclub,40.8458554217551,-73.88221161202509,Bronx,NY,,
580,580,580,West Farms,40.839475056726535,-73.87774474910546,Smitty's,4c435a6ff799e21eb853aca2,Bar,40.84176529330811,-73.87518311979078,Bronx,NY,,
581,581,581,West Farms,40.839475056726535,-73.87774474910546,Gambino's Studio,4edee9c56da1030286eeb020,Music Venue,40.83314791649003,-73.86570085966112,Bronx,NY,,
582,582,582,West Farms,40.839475056726535,-73.87774474910546,THE VZONE,4f4d5144e4b0f92024840e67,Music Venue,40.84297638846372,-73.86765477390047,Bronx,NY,,
583,583,583,West Farms,40.839475056726535,-73.87774474910546,Vzin y Frandels Bar & Lounge,4f6400d6e4b02ac2c4a8b5d3,Other Nightlife,40.8429029934616,-73.86758586322216,,New York,,
584,584,584,West Farms,40.839475056726535,-73.87774474910546,Wines And Liquor Store,4cf995b7084f5481d0ff7509,Other Nightlife,40.83344709643043,-73.86564486918284,Bronx,NY,,
585,585,585,West Farms,40.839475056726535,-73.87774474910546,Drinks & Drugs Avenue,4dd8b4e0d4c05d50970a08d8,Hookah Bar,40.842758417129524,-73.8808572292328,Bronx,NY,,
586,586,586,West Farms,40.839475056726535,-73.87774474910546,Dance studio,518dcdb6498ef56b474aad50,Lounge,40.832254,-73.866249,Bronx,NY,,
587,587,587,West Farms,40.839475056726535,-73.87774474910546,Bacalao Bros. Productions,50da172ee4b0dbf31d84a39a,Lounge,40.83393816554837,-73.86685655706084,Bronx,NY,,
588,588,588,West Farms,40.839475056726535,-73.87774474910546,Club E-Rode,510ca776e4b033507d89b33b,Lounge,40.82970127654996,-73.87955873036397,Bronx,NY,,
589,589,589,West Farms,40.839475056726535,-73.87774474910546,Eros Lounge,4bd3f08541b9ef3b324e01e6,Lounge,40.843519023332426,-73.88567100002814,Bronx,NY,,
590,590,590,West Farms,40.839475056726535,-73.87774474910546,a c r liquor & wines,4fa5b9f8e4b0862c75477d84,Other Nightlife,40.84483397235441,-73.86667853703538,Bronx,NY,,
591,591,591,High  Bridge,40.836623010706056,-73.92610209358129,Halo,4f750e9de4b07eec1fe21ffc,Rock Club,40.83368335423561,-73.92982528258281,Bronx,NY,,
592,592,592,High  Bridge,40.836623010706056,-73.92610209358129,C And E Spirits And Wines,4f32370c19836c91c7c17ae8,Wine Bar,40.835157,-73.919957,Bronx,NY,,
593,593,593,High  Bridge,40.836623010706056,-73.92610209358129,City Winery,5ba7e23b364d97002cbce4a2,Wine Bar,40.828613,-73.92555,New York,NY,,
594,594,594,High  Bridge,40.836623010706056,-73.92610209358129,Cocktail Stand,51d84170498ea2ccece64a94,Cocktail Bar,40.82960314946049,-73.92618307618385,Bronx,NY,,
595,595,595,High  Bridge,40.836623010706056,-73.92610209358129,Field MVP Club Lounge,5342c35f11d24c9299cebae2,Lounge,40.8295090975486,-73.92675610487414,Bronx,NY,,
596,596,596,High  Bridge,40.836623010706056,-73.92610209358129,buddah lounge,5530950c498e398984e5cc04,Bar,40.84064170854197,-73.92221292964575,Brooklyn,NY,,
597,597,597,High  Bridge,40.836623010706056,-73.92610209358129,Pepsi Lounge,5aeccee2012358002c4c0be6,Lounge,40.829759805071504,-73.92579307832716,Bronx,NY,,
598,598,598,High  Bridge,40.836623010706056,-73.92610209358129,Suyo Gastrofusion,5a0e08c161e53b2ff4334d1b,Bar,40.84027800000001,-73.91810100000002,New York,NY,,
599,599,599,High  Bridge,40.836623010706056,-73.92610209358129,Toyota Terrace,58f409b98f2c1a5cd412d47f,Sports Bar,40.829168,-73.926007,Bronx,NY,,
600,600,600,High  Bridge,40.836623010706056,-73.92610209358129,The Big 4 V.I.P. Floor,4e7112792271c7e78c13b054,Rock Club,40.830865430651286,-73.92649563249483,,New York,,
601,601,601,High  Bridge,40.836623010706056,-73.92610209358129,Frank's Red Hot Terrace,58dffd93528930451ac2832b,Sports Bar,40.829977499706594,-73.92570778703717,New York,NY,,
602,602,602,High  Bridge,40.836623010706056,-73.92610209358129,Budweiser Party Deck,58f54e66286fda68229c3b0d,Beer Bar,40.830487,-73.926378,New York,NY,,
603,603,603,High  Bridge,40.836623010706056,-73.92610209358129,Billy's Sports Bar,3fd66200f964a520e1f01ee3,Sports Bar,40.8272129,-73.92594439999998,Bronx,NY,,
604,604,604,High  Bridge,40.836623010706056,-73.92610209358129,AT&T Lounge,590f8d0b18d43b465dce0541,Sports Bar,40.830141,-73.926012,New York,NY,,
605,605,605,High  Bridge,40.836623010706056,-73.92610209358129,Yankee Tavern,3fd66200f964a520def01ee3,Sports Bar,40.827250164582615,-73.92515108359378,Bronx,NY,,
606,606,606,High  Bridge,40.836623010706056,-73.92610209358129,Stan's Sports Bar,3fd66200f964a520dff01ee3,Sports Bar,40.82685650629874,-73.92652364990133,Bronx,NY,,
607,607,607,High  Bridge,40.836623010706056,-73.92610209358129,GlacierzGirlz Studios,4be89a6cee96c928eb52febf,Music Venue,40.83105172398551,-73.91973999891661,New York,NY,,
608,608,608,High  Bridge,40.836623010706056,-73.92610209358129,Beer Box,4d7fb2b8b25d6dcb65ccd242,Beer Garden,40.82967149926159,-73.92620635846114,New York,NY,,
609,609,609,High  Bridge,40.836623010706056,-73.92610209358129,El Aguilita Bar,4f3a0464e4b059425a28afd5,Music Venue,40.84258586341689,-73.92384909402429,Bronx,NY,,
610,610,610,High  Bridge,40.836623010706056,-73.92610209358129,Zoodo night club,4bd528c36798ef3bfa08638d,Nightclub,40.843545,-73.917328,Bronx,NY,,
611,611,611,High  Bridge,40.836623010706056,-73.92610209358129,Sal Y Pimienta,4c0c4929a1b32d7f3f679cf0,Bar,40.844214783903695,-73.92357248664074,Bronx,NY,,
612,612,612,High  Bridge,40.836623010706056,-73.92610209358129,Halstead Lounge,58ebb008005a0f7562c36274,Lounge,40.82966,-73.926497,New York,NY,,
613,613,613,High  Bridge,40.836623010706056,-73.92610209358129,224 Nathans/Carvel/Beers of the World,51ae6418498e37d7402c44fa,Fast Food Restaurant,40.82962556380267,-73.92651833481742,Bronx,NY,,
614,614,614,High  Bridge,40.836623010706056,-73.92610209358129,D Blass,4e0e8c89aeb7a5b33eebaeb9,Bar,40.84028343071573,-73.9216560565219,Bronx,NY,,
615,615,615,High  Bridge,40.836623010706056,-73.92610209358129,Budda Restaurant & Lounge,4e8e8a9d6c254835944b0c0b,Nightclub,40.840478174901634,-73.92140752459464,Bronx,NY,,
616,616,616,High  Bridge,40.836623010706056,-73.92610209358129,Jim Beam Suite Lounge,4c86dd8f51ada1cddaa54310,Lounge,40.82938920853768,-73.92753800490516,Bronx,NY,,
617,617,617,High  Bridge,40.836623010706056,-73.92610209358129,Harman Lounge,598142cf1fa7633aa8516409,Lounge,40.829439,-73.927334,New York,NY,,
618,618,618,High  Bridge,40.836623010706056,-73.92610209358129,Le Trou Night Club,4bb85d3b7421a593e5c0c140,Lounge,40.838347999999996,-73.92005999999998,,New York,,
619,619,619,High  Bridge,40.836623010706056,-73.92610209358129,Shisha Cafe & Bar,5704bd04cd102771b33805a1,Music Venue,40.845763899999994,-73.9216747,Bronx,NY,,
620,620,620,High  Bridge,40.836623010706056,-73.92610209358129,El Patio Restaurant,4e8dd2ea1081e3b3546a3d67,Restaurant,40.841703635668814,-73.92227053642274,Bronx,NY,,
621,621,621,High  Bridge,40.836623010706056,-73.92610209358129,Tommy Bahama's Bar,4bf1ec69324cc9b672a5cc92,Sports Bar,40.82904517052665,-73.92766149280284,Bronx,NY,,
622,622,622,High  Bridge,40.836623010706056,-73.92610209358129,Vega Alta,4aa71d89f964a520fa4b20e3,Bar,40.82792235636745,-73.92469448284058,New York,NY,,
623,623,623,High  Bridge,40.836623010706056,-73.92610209358129,Dugout,4bc490c7b492d13af22eaa60,Bar,40.828477684464296,-73.92548353569865,Bronx,NY,,
624,624,624,High  Bridge,40.836623010706056,-73.92610209358129,Piano Bar 1285 Shakesperar Ave,5227f1c711d21963cfb98765,Nightclub,40.838722,-73.92231,Bronx,NY,,
625,625,625,High  Bridge,40.836623010706056,-73.92610209358129,Tomas Aka El Hoyo,4e9a8143775b2c05addc96e1,Bar,40.838342831729214,-73.93764973534918,,New York,,
626,626,626,High  Bridge,40.836623010706056,-73.92610209358129,Mohegan Sun Sports Bar,4ba508aff964a5206dd338e3,Sports Bar,40.82977761639153,-73.9257378420839,Bronx,NY,,
627,627,627,High  Bridge,40.836623010706056,-73.92610209358129,The Heights Bar & Grill,59b4ca014ce06668d08e9c0d,Bar,40.84519,-73.93503299999998,New York,NY,,
628,628,628,High  Bridge,40.836623010706056,-73.92610209358129,Dream Cafe,4b0c4a38f964a5208e3a23e3,Bar,40.83001827675851,-73.91744214014517,Bronx,NY,,
629,629,629,High  Bridge,40.836623010706056,-73.92610209358129,Shapes And Jars,524b2ce4498e2733e03cbd16,Other Nightlife,40.841712,-73.914771,Bronx,NY,,
630,630,630,High  Bridge,40.836623010706056,-73.92610209358129,Bronx Drafthouse,57101dcd498e5f7022911e21,Beer Bar,40.827998430717756,-73.9246774362522,Bronx,NY,,
631,631,631,High  Bridge,40.836623010706056,-73.92610209358129,Euforia Lounge,4f531a3ae4b07de37c53752c,Lounge,40.839130894345175,-73.91824015039222,Bronx,NY,,
632,632,632,High  Bridge,40.836623010706056,-73.92610209358129,Audi Yankees Club,4bf4a31894af2d7f3ae63a72,Lounge,40.82982482739111,-73.92628304382208,Bronx,NY,,
633,633,633,High  Bridge,40.836623010706056,-73.92610209358129,Vibe Lounge,4be36e221dd22d7ffac396bd,Bar,40.844950666824545,-73.93454410259858,New York,NY,,
634,634,634,High  Bridge,40.836623010706056,-73.92610209358129,227b Corona/Modelo Draft,5364fc3d498ed1f0fad0afb0,Pub,40.829361999999996,-73.92519899999998,Bronx,NY,,
635,635,635,High  Bridge,40.836623010706056,-73.92610209358129,Delta SKY360° Suite,4c9ff17103133704920477d5,Lounge,40.8294644221156,-73.92693636747701,Bronx,NY,,
636,636,636,High  Bridge,40.836623010706056,-73.92610209358129,Beers Of The World,4c7c3f8e247cb60caea95d5e,Bar,40.82963362567382,-73.9263720406703,Bronx,NY,,
637,637,637,High  Bridge,40.836623010706056,-73.92610209358129,El Patron,5084b8d9e4b0921f5d8ef814,Bar,40.841547,-73.917233,Bronx,NY,,
638,638,638,High  Bridge,40.836623010706056,-73.92610209358129,Ketel One Lounge,4bc4badbb492d13ae279aa60,Lounge,40.82932266553546,-73.92632914849136,Bronx,NY,,
639,639,639,Melrose,40.819754370594936,-73.90942160757436,Union Rincoena Social Club,4ea3776129c2abc8df3d3233,Other Nightlife,40.822174,-73.907927,Bronx,NY,,
640,640,640,Melrose,40.819754370594936,-73.90942160757436,News Room Jazz Club,4efd5dbc9a520dfd63fec22a,Bar,40.813046343574044,-73.90864084603515,Bronx,NY,,
641,641,641,Melrose,40.819754370594936,-73.90942160757436,Bronx Haven HS,4c5ace5e5c57c9b646191e4a,Nightclub,40.818301318870134,-73.91873962276561,Bronx,NY,,
642,642,642,Melrose,40.819754370594936,-73.90942160757436,El Rancho Mami Sport Bar,4f32c5bb19836c91c7f8e6b5,Bar,40.818737,-73.90347,Bronx,NY,,
643,643,643,Melrose,40.819754370594936,-73.90942160757436,Bronx Social Club,56e90da1498e209ab3a6693b,Music Venue,40.823037,-73.8997882,Bronx,NY,,
644,644,644,Melrose,40.819754370594936,-73.90942160757436,Karaoke Bronx Cafe,4d6b1a4e2ea9b1f7db3acd28,Bar,40.824479654539935,-73.91041491580644,Bronx,NY,,
645,645,645,Melrose,40.819754370594936,-73.90942160757436,950 Bar & Resturant,516ba369e4b0e8d442a9d684,Cocktail Bar,40.82145058325764,-73.90073484364152,Bronx,NY,,
646,646,646,Melrose,40.819754370594936,-73.90942160757436,New York Beverage Wholesale,4f2c3f97e4b00637a614e6ec,Brewery,40.81040586130384,-73.9027156804358,Bronx,NY,,
647,647,647,Melrose,40.819754370594936,-73.90942160757436,El Porton Bar,57ae7072498efb6161999201,Bar,40.81238,-73.90254,Bronx,NY,,
648,648,648,Melrose,40.819754370594936,-73.90942160757436,Bamboo Lounge,4d12d53b058fa35d980e2a9f,Lounge,40.82844696161257,-73.91690554747284,Bronx,NY,,
649,649,649,Melrose,40.819754370594936,-73.90942160757436,Best Party Place,57d38515498ebceb8cb0d208,Nightclub,40.82849,-73.90719,Bronx,NY,,
650,650,650,Melrose,40.819754370594936,-73.90942160757436,Ryan's,4eebde918b81bbbf5b518382,Karaoke Bar,40.83037707420143,-73.90583330455344,Bronx,NY,,
651,651,651,Melrose,40.819754370594936,-73.90942160757436,L and M Spirits,4f3299fa19836c91c7e7b8be,Wine Bar,40.817913,-73.92403,Bronx,NY,,
652,652,652,Melrose,40.819754370594936,-73.90942160757436,Olympic Theater,50f32caae4b06080ce232c3e,Concert Hall,40.819922999999996,-73.901487,Bronx,NY,,
653,653,653,Melrose,40.819754370594936,-73.90942160757436,The Smoke Shop,4fee66e6e4b0c594c26137f3,Other Nightlife,40.819911,-73.906152,Bronx,NY,,
654,654,654,Melrose,40.819754370594936,-73.90942160757436,Luchos Shrine,4c789fad2d3ba143afcd8bd0,Other Nightlife,40.819082,-73.897868,Bronx,NY,,
655,655,655,Melrose,40.819754370594936,-73.90942160757436,SA Cigarette Co,4f3240dd19836c91c7c55804,Wine Bar,40.821811,-73.909565,Bronx,NY,,
656,656,656,Melrose,40.819754370594936,-73.90942160757436,Club 146,4f5c3947e4b01f8f4cad1510,Other Nightlife,40.81449508666992,-73.9185562133789,,New York,,
657,657,657,Melrose,40.819754370594936,-73.90942160757436,James Club House,5144fe8de4b0c0b7ee9c7805,Other Nightlife,40.82358169555664,-73.91617584228516,Bronx,NY,,
658,658,658,Melrose,40.819754370594936,-73.90942160757436,Da Clubhouse,4e75403b8998ed82a47bb212,Other Nightlife,40.81395431993839,-73.91638003509756,Bronx,NY,,
659,659,659,Melrose,40.819754370594936,-73.90942160757436,HELLROZE AVE,4e94bc8561afef051b6fc9e6,Other Nightlife,40.82472769867041,-73.91410653669615,Bronx,NY,,
660,660,660,Melrose,40.819754370594936,-73.90942160757436,Black Falcons M.C.,4cefc8d30acea35d4860f0ae,Bar,40.810669996997134,-73.9016764613213,Bronx,NY,,
661,661,661,Melrose,40.819754370594936,-73.90942160757436,Trizzy Lounge,4f4c160ee4b0cb12b7b120d3,Lounge,40.82888300000001,-73.916546,Bronx,NY,,
662,662,662,Melrose,40.819754370594936,-73.90942160757436,My Heart Lounge,4f530dd8e4b0ef96722a58ca,Lounge,40.82265596722985,-73.91309608443692,Bronx,NY,,
663,663,663,Melrose,40.819754370594936,-73.90942160757436,Dk Lounge,4f41ca91e4b0bf54ca6a015b,Lounge,40.81394699741846,-73.91133642770275,Bronx,NY,,
664,664,664,Melrose,40.819754370594936,-73.90942160757436,Alex Beer and Soda Distributors,4f32568f19836c91c7cde692,Wine Bar,40.81081,-73.903076,Bronx,NY,,
665,665,665,Melrose,40.819754370594936,-73.90942160757436,club morraco,4f7fe3d0e4b01cf821ed0f10,Nightclub,40.817339759190695,-73.89877695330992,Bronx,NY,,
666,666,666,Melrose,40.819754370594936,-73.90942160757436,CRAZY PISTONS CLUB,4dd761b3ae60680f1506043a,Nightlife Spot,40.812076,-73.91370400000002,New York,NY,,
667,667,667,Melrose,40.819754370594936,-73.90942160757436,Sonitas,54e80500498e503e7ecf16a0,Bar,40.809673525346476,-73.91503660743456,Bronx,NY,,
668,668,668,Melrose,40.819754370594936,-73.90942160757436,5 Aces,520c6076498ed54c53d024a9,Bar,40.81065200000001,-73.901749,Bronx,NY,,
669,669,669,Mott Haven,40.80623874935177,-73.91609987487574,The Living Room,56e4b882498e6c252a7138bb,Lounge,40.803063,-73.922519,Bronx,NY,,
670,670,670,Mott Haven,40.80623874935177,-73.91609987487574,Bricks & Hops Beer Garden,5cf68783471d6e002c596ee7,Beer Garden,40.806521999999994,-73.92635089999997,Bronx,NY,,
671,671,671,Mott Haven,40.80623874935177,-73.91609987487574,The Lit. Bar,5cbf72404a7aae002c3c8fdf,Bookstore,40.807346,-73.9273,Bronx,NY,,
672,672,672,Mott Haven,40.80623874935177,-73.91609987487574,News Room Jazz Club,4efd5dbc9a520dfd63fec22a,Bar,40.813046343574044,-73.90864084603515,Bronx,NY,,
673,673,673,Mott Haven,40.80623874935177,-73.91609987487574,Beatstro,5b342af2f2554e002c4dcbc0,Speakeasy,40.80724006760735,-73.92736581275489,Bronx,NY,,
674,674,674,Mott Haven,40.80623874935177,-73.91609987487574,Gun Hill Tavern,582baed1d469ec3b55b87363,Bar,40.81049619357358,-73.92820358276367,Bronx,NY,,
675,675,675,Mott Haven,40.80623874935177,-73.91609987487574,True Sound Lounge,4d35d18572a8b1f749febcd0,Music Venue,40.801345,-73.91052071,Bronx,NY,,
676,676,676,Mott Haven,40.80623874935177,-73.91609987487574,Charlies Bar & Kitchen,52a79fbc498e07819893749d,Cocktail Bar,40.80779788332681,-73.92933020545459,Bronx,NY,,
677,677,677,Mott Haven,40.80623874935177,-73.91609987487574,Bronx Tavern,5aa4657b1acf110b0ad54c2c,Bar,40.800841999999996,-73.91362,Bronx,NY,,
678,678,678,Mott Haven,40.80623874935177,-73.91609987487574,Pier 132,571401cf498e7d4896a4f8ab,Lounge,40.800528035120905,-73.91331999192401,Bronx,NY,,
679,679,679,Mott Haven,40.80623874935177,-73.91609987487574,Port Morris Distillery,55aa7775498ee3c73b1df783,Distillery,40.800526,-73.913513,Bronx,NY,,
680,680,680,Mott Haven,40.80623874935177,-73.91609987487574,Big Apple Stage,53921c91498ee4f7239ca11b,Concert Hall,40.79703700290328,-73.92414187988071,New York,NY,,
681,681,681,Mott Haven,40.80623874935177,-73.91609987487574,Bright Light Studios,5161dd96e4b07965fbd3cdc4,Music Venue,40.810799582870395,-73.92120826048141,Bronx,NY,,
682,682,682,Mott Haven,40.80623874935177,-73.91609987487574,Club 146,4f5c3947e4b01f8f4cad1510,Other Nightlife,40.81449508666992,-73.9185562133789,,New York,,
683,683,683,Mott Haven,40.80623874935177,-73.91609987487574,New York Beverage Wholesale,4f2c3f97e4b00637a614e6ec,Brewery,40.81040586130384,-73.9027156804358,Bronx,NY,,
684,684,684,Mott Haven,40.80623874935177,-73.91609987487574,El Porton Bar,57ae7072498efb6161999201,Bar,40.81238,-73.90254,Bronx,NY,,
685,685,685,Mott Haven,40.80623874935177,-73.91609987487574,Da Clubhouse,4e75403b8998ed82a47bb212,Other Nightlife,40.81395431993839,-73.91638003509756,Bronx,NY,,
686,686,686,Mott Haven,40.80623874935177,-73.91609987487574,Club Miami,520702b711d2ae42e150aef1,Nightclub,40.80730018744957,-73.92813176079584,Bronx,NY,,
